sid,season,name,subbasin,nature,valid_time,lat,lon,dist2land_km,landfall_km,storm_speed_kt,storm_dir_deg,imd_wind_kt,imd_pres_hpa,imd_ci,jtwc_wind_1min_kt,jtwc_wind_kt,jtwc_pres_hpa,vmax_kt,pmin_hpa,label_agency,label_spread_kt,basin,imd_category,storm_motion_u_kt,storm_motion_v_kt,trend_12h_kt,vmax_plus_12h_kt,dv_12h_kt,vmax_plus_24h_kt,dv_24h_kt,vmax_plus_48h_kt,dv_48h_kt,ri_24h,reintensify_land,regime,featured_slug,is_featured
2013281N12098,2013,Phailin,BB,TS,2013-10-11 18:00:00,16.9,87.0,331,300.0,6.0,295.0,115.0,940.0,6.0,140.0,130.20000000000002,918.0,115.0,940.0,IMD,15.200000000000015,bay_of_bengal,ESCS,-5.4378467222198985,2.535709570444197,0.0,115.0,0.0,100.0,-15.0,30.0,-85.0,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-11 21:00:00,17.1,86.7,292,254.0,8.0,315.0,115.0,940.0,6.0,140.0,130.20000000000002,918.0,115.0,940.0,IMD,15.200000000000015,bay_of_bengal,ESCS,-5.6568542494923815,5.656854249492379,0.0,115.0,0.0,90.0,-25.0,30.0,-85.0,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 00:00:00,17.5,86.5,247,200.0,9.0,315.0,115.0,940.0,6.0,140.0,130.20000000000002,918.0,115.0,940.0,IMD,15.200000000000015,bay_of_bengal,ESCS,-6.363961030678929,6.363961030678926,0.0,115.0,0.0,75.0,-40.0,30.0,-85.0,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 03:00:00,17.7,86.0,192,155.0,9.0,310.0,115.0,940.0,6.0,138.0,128.34,920.0,115.0,940.0,IMD,13.340000000000003,bay_of_bengal,ESCS,-6.894399988070803,5.785088487178854,0.0,115.0,0.0,55.0,-60.0,28.0,-87.0,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 06:00:00,18.1,85.8,148,104.0,9.0,320.0,115.0,940.0,6.0,135.0,125.55,922.0,115.0,940.0,IMD,10.550000000000011,bay_of_bengal,ESCS,-5.785088487178856,6.8943999880708,0.0,100.0,-15.0,40.0,-75.0,25.0,-90.0,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 09:00:00,18.5,85.4,90,62.0,8.0,320.0,115.0,940.0,6.0,130.0,120.9,926.0,115.0,940.0,IMD,5.900000000000006,bay_of_bengal,ESCS,-5.142300877492317,6.128355544951822,0.0,90.0,-25.0,35.0,-80.0,,,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 12:00:00,18.7,85.2,62,30.0,7.0,335.0,115.0,940.0,6.0,125.0,116.25,929.0,115.0,940.0,IMD,1.25,bay_of_bengal,ESCS,-2.9583278321848945,6.34415450925655,0.0,75.0,-40.0,35.0,-80.0,,,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 15:00:00,19.1,85.1,30,0.0,9.0,335.0,115.0,940.0,6.0,113.0,105.09,939.0,115.0,940.0,IMD,9.909999999999997,bay_of_bengal,ESCS,-3.803564355666293,8.15677008332985,0.0,55.0,-60.0,33.0,-82.0,,,0.0,0.0,maritime_mature,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 18:00:00,19.5,84.9,0,0.0,10.0,330.0,100.0,956.0,0.0,100.0,93.0,948.0,100.0,956.0,IMD,7.0,land,ESCS,-5.000000000000004,8.660254037844384,-15.0,40.0,-60.0,30.0,-70.0,,,0.0,0.0,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-12 21:00:00,19.9,84.6,0,0.0,10.0,340.0,90.0,966.0,0.0,88.0,81.84,958.0,90.0,966.0,IMD,8.159999999999997,land,ESCS,-3.420201433256686,9.396926207859083,-25.0,35.0,-55.0,30.0,-60.0,,,0.0,0.0,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 00:00:00,20.4,84.5,0,0.0,11.0,335.0,75.0,976.0,0.0,75.0,69.75,967.0,75.0,976.0,IMD,5.25,land,VSCS,-4.648800879147691,9.969385657403151,-40.0,35.0,-40.0,30.0,-45.0,,,0.0,0.0,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 03:00:00,20.9,84.1,0,0.0,12.0,340.0,55.0,990.0,0.0,63.0,58.59,976.0,55.0,990.0,IMD,3.5900000000000034,land,SCS,-4.104241719908023,11.2763114494309,-60.0,33.0,-22.0,28.0,-27.0,,,0.0,0.0,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 06:00:00,21.5,84.0,0,0.0,11.0,350.0,40.0,992.0,0.0,50.0,46.5,985.0,40.0,992.0,IMD,6.5,land,CS,-1.9101299543362344,10.832885283134289,-60.0,30.0,-10.0,25.0,-15.0,,,0.0,0.0,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 09:00:00,22.0,83.9,0,0.0,11.0,350.0,35.0,993.0,0.0,45.0,41.85,989.0,35.0,993.0,IMD,6.850000000000001,land,CS,-1.9101299543362344,10.832885283134289,-55.0,30.0,-5.0,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 12:00:00,22.6,83.9,0,0.0,9.0,345.0,35.0,994.0,0.0,40.0,37.2,993.0,35.0,994.0,IMD,2.200000000000003,land,CS,-2.329371405922686,8.693332436601615,-40.0,30.0,-5.0,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 15:00:00,22.8,83.6,0,0.0,5.0,320.0,33.0,995.0,,,,,33.0,995.0,IMD,,land,DD,-3.213938048432698,3.830222215594889,-22.0,28.0,-5.0,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 18:00:00,23.0,83.5,0,0.0,4.0,10.0,30.0,996.0,0.0,,,,30.0,996.0,IMD,,land,DD,0.6945927106677213,3.939231012048832,-10.0,25.0,-5.0,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-13 21:00:00,23.2,83.7,0,0.0,7.0,45.0,30.0,998.0,,,,,30.0,998.0,IMD,,land,DD,4.949747468305833,4.949747468305833,-5.0,,,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-14 00:00:00,23.5,84.0,0,0.0,8.0,30.0,30.0,1000.0,0.0,,,,30.0,1000.0,IMD,,land,DD,4.0,6.92820323027551,-5.0,,,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-14 03:00:00,23.9,84.2,0,0.0,10.0,10.0,28.0,1002.0,,,,,28.0,1002.0,IMD,,land,DD,1.7364817766693033,9.84807753012208,-5.0,,,,,,,,,over_land,,False
2013281N12098,2013,Phailin,BB,TS,2013-10-14 06:00:00,24.5,84.2,0,,11.0,5.0,25.0,1004.0,0.0,,,,25.0,1004.0,IMD,,land,D,0.95871317022424,10.9581416790092,-5.0,,,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,DS,2013-11-18 00:00:00,13.3,90.0,543,543.0,13.0,300.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-11.258330249197702,6.500000000000002,0.0,23.25,4.649999999999999,25.0,6.399999999999999,30.0,11.4,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,DS,2013-11-18 03:00:00,13.6,89.5,572,572.0,13.0,305.0,,,,23.0,21.39,1006.0,21.39,1006.0,JTWC_conv_3min,,bay_of_bengal,D,-10.648976575756894,7.456493672563599,0.0,23.25,1.8599999999999997,25.0,3.61,35.0,13.61,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-18 06:00:00,14.0,88.9,611,611.0,13.0,305.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-10.648976575756894,7.456493672563599,0.0,23.25,0.0,25.0,1.75,40.0,16.75,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-18 09:00:00,14.4,88.3,625,563.0,13.0,305.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-10.648976575756894,7.456493672563599,0.0,27.9,4.650000000000002,25.0,1.75,40.0,16.75,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-18 12:00:00,14.7,87.8,563,526.0,11.0,295.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-9.969385657403148,4.648800879147696,4.649999999999999,25.0,1.75,25.0,1.75,45.0,21.75,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-18 15:00:00,14.8,87.3,519,492.0,9.0,275.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-8.96575228282571,0.784401684728921,1.8599999999999997,25.0,1.75,30.0,6.75,45.0,21.75,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-18 18:00:00,14.8,86.9,492,467.0,8.0,270.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-8.0,-1.469576158976824e-15,0.0,25.0,1.75,30.0,6.75,45.0,21.75,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-18 21:00:00,14.8,86.5,467,455.0,7.0,265.0,,,,30.0,27.9,1000.0,27.9,1000.0,JTWC_conv_3min,,bay_of_bengal,D,-6.973362886642219,-0.6100901992336077,4.650000000000002,25.0,-2.900000000000002,30.0,2.099999999999998,45.0,17.099999999999998,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 00:00:00,14.7,86.2,456,425.0,6.0,265.0,25.0,1004.0,1.5,35.0,32.550000000000004,996.0,25.0,1004.0,IMD,7.550000000000004,bay_of_bengal,D,-5.977168188550474,-0.5229344564859495,1.75,25.0,0.0,30.0,5.0,50.0,25.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 03:00:00,14.8,85.9,425,404.0,6.0,275.0,25.0,1004.0,1.5,35.0,32.550000000000004,996.0,25.0,1004.0,IMD,7.550000000000004,bay_of_bengal,D,-5.977168188550474,0.5229344564859473,1.75,30.0,5.0,35.0,10.0,50.0,25.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 06:00:00,14.8,85.6,404,373.0,6.0,280.0,25.0,1004.0,1.5,35.0,32.550000000000004,996.0,25.0,1004.0,IMD,7.550000000000004,bay_of_bengal,D,-5.908846518073249,1.0418890660015798,1.75,30.0,5.0,40.0,15.0,55.0,30.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 09:00:00,14.9,85.3,373,349.0,5.0,295.0,25.0,1004.0,,38.0,35.34,995.0,25.0,1004.0,IMD,10.340000000000003,bay_of_bengal,D,-4.531538935183249,2.113091308703498,-2.900000000000002,30.0,5.0,40.0,15.0,55.0,30.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 12:00:00,15.0,85.1,349,330.0,4.0,285.0,25.0,1004.0,1.5,40.0,37.2,993.0,25.0,1004.0,IMD,12.200000000000005,bay_of_bengal,D,-3.8637033051562737,1.0352761804100812,0.0,30.0,5.0,45.0,20.0,55.0,30.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 15:00:00,15.0,84.9,330,302.0,5.0,265.0,30.0,1002.0,2.0,40.0,37.2,993.0,30.0,1002.0,IMD,7.200000000000003,bay_of_bengal,DD,-4.980973490458728,-0.4357787137382912,5.0,35.0,5.0,45.0,15.0,55.0,25.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 18:00:00,15.0,84.5,295,270.0,6.0,270.0,30.0,1002.0,2.0,40.0,37.2,993.0,30.0,1002.0,IMD,7.200000000000003,bay_of_bengal,DD,-6.0,-1.102182119232618e-15,5.0,40.0,10.0,45.0,15.0,55.0,25.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-19 21:00:00,15.0,84.2,270,263.0,4.0,285.0,30.0,1002.0,,45.0,41.85,989.0,30.0,1002.0,IMD,11.85,bay_of_bengal,DD,-3.8637033051562737,1.0352761804100812,5.0,40.0,10.0,45.0,15.0,55.0,25.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 00:00:00,15.1,84.1,255,255.0,2.0,305.0,30.0,1002.0,2.0,50.0,46.5,985.0,30.0,1002.0,IMD,16.5,bay_of_bengal,DD,-1.6383040885779836,1.147152872702092,5.0,45.0,15.0,50.0,20.0,55.0,25.0,0.0,0.0,sheared,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 03:00:00,15.1,84.1,255,248.0,2.0,345.0,35.0,1000.0,2.5,50.0,46.5,985.0,35.0,1000.0,IMD,11.5,bay_of_bengal,CS,-0.5176380902050414,1.9318516525781368,5.0,45.0,10.0,50.0,15.0,55.0,20.0,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 06:00:00,15.3,84.1,241,232.0,2.0,345.0,40.0,1000.0,2.5,50.0,46.5,985.0,40.0,1000.0,IMD,6.5,bay_of_bengal,CS,-0.5176380902050414,1.9318516525781368,10.0,45.0,5.0,55.0,15.0,55.0,15.0,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 09:00:00,15.3,84.0,232,226.0,2.0,330.0,40.0,1000.0,2.5,53.0,49.29,984.0,40.0,1000.0,IMD,9.29,bay_of_bengal,CS,-1.0000000000000009,1.7320508075688767,10.0,45.0,5.0,55.0,15.0,40.0,0.0,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 12:00:00,15.4,84.0,226,217.0,2.0,315.0,45.0,998.0,3.0,55.0,51.150000000000006,982.0,45.0,998.0,IMD,6.150000000000006,bay_of_bengal,CS,-1.4142135623730954,1.4142135623730947,15.0,50.0,5.0,55.0,10.0,30.0,-15.0,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 15:00:00,15.4,83.9,217,202.0,2.0,295.0,45.0,998.0,3.0,58.0,53.940000000000005,980.0,45.0,998.0,IMD,8.940000000000005,bay_of_bengal,CS,-1.8126155740733,0.8452365234813992,10.0,50.0,5.0,55.0,10.0,28.0,-17.0,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 18:00:00,15.5,83.8,202,186.0,3.0,300.0,45.0,996.0,3.0,60.0,55.8,978.0,45.0,996.0,IMD,10.800000000000004,bay_of_bengal,CS,-2.598076211353316,1.5000000000000004,5.0,55.0,10.0,55.0,10.0,25.0,-20.0,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-20 21:00:00,15.6,83.7,186,178.0,2.0,310.0,45.0,996.0,3.0,63.0,58.59,976.0,45.0,996.0,IMD,13.590000000000003,bay_of_bengal,CS,-1.5320888862379562,1.2855752193730785,5.0,55.0,10.0,55.0,10.0,21.39,-23.61,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 00:00:00,15.7,83.6,171,147.0,3.0,315.0,50.0,994.0,3.0,65.0,60.45,974.0,50.0,994.0,IMD,10.450000000000005,bay_of_bengal,SCS,-2.121320343559643,2.121320343559642,5.0,55.0,5.0,55.0,5.0,18.6,-31.4,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 03:00:00,15.8,83.4,147,132.0,3.0,315.0,50.0,992.0,3.0,68.0,63.24,972.0,50.0,992.0,IMD,13.240000000000002,bay_of_bengal,SCS,-2.121320343559643,2.121320343559642,5.0,55.0,5.0,55.0,5.0,18.6,-31.4,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 06:00:00,15.9,83.3,132,108.0,4.0,305.0,55.0,990.0,3.5,70.0,65.10000000000001,970.0,55.0,990.0,IMD,10.100000000000009,bay_of_bengal,SCS,-3.276608177155967,2.294305745404184,10.0,55.0,0.0,55.0,0.0,18.6,-36.4,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 09:00:00,16.0,83.1,108,93.0,4.0,300.0,55.0,990.0,3.5,68.0,63.24,972.0,55.0,990.0,IMD,8.240000000000002,bay_of_bengal,SCS,-3.4641016151377544,2.0000000000000004,10.0,55.0,0.0,40.0,-15.0,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 12:00:00,16.1,83.0,93,70.0,4.0,285.0,55.0,990.0,3.5,65.0,60.45,974.0,55.0,990.0,IMD,5.450000000000003,bay_of_bengal,SCS,-3.8637033051562737,1.0352761804100812,5.0,55.0,0.0,30.0,-25.0,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 15:00:00,16.1,82.7,70,64.0,3.0,280.0,55.0,990.0,3.5,65.0,60.45,974.0,55.0,990.0,IMD,5.450000000000003,bay_of_bengal,SCS,-2.9544232590366244,0.5209445330007899,5.0,55.0,0.0,28.0,-27.0,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 18:00:00,16.2,82.6,55,46.0,4.0,275.0,55.0,990.0,3.5,65.0,60.45,974.0,55.0,990.0,IMD,5.450000000000003,bay_of_bengal,SCS,-3.984778792366982,0.3486229709906315,0.0,55.0,0.0,25.0,-30.0,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-21 21:00:00,16.1,82.3,49,35.0,6.0,270.0,55.0,990.0,3.5,63.0,58.59,976.0,55.0,990.0,IMD,3.5900000000000034,bay_of_bengal,SCS,-6.0,-1.102182119232618e-15,0.0,40.0,-15.0,21.39,-33.61,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 00:00:00,16.2,82.0,24,11.0,5.0,275.0,55.0,990.0,3.5,60.0,55.8,978.0,55.0,990.0,IMD,0.8000000000000043,bay_of_bengal,SCS,-4.980973490458728,0.4357787137382894,0.0,30.0,-25.0,18.6,-36.4,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 03:00:00,16.2,81.7,11,11.0,5.0,275.0,55.0,990.0,3.5,58.0,53.940000000000005,980.0,55.0,990.0,IMD,1.0599999999999952,bay_of_bengal,SCS,-4.980973490458728,0.4357787137382894,0.0,28.0,-27.0,18.6,-36.4,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 06:00:00,16.2,81.4,15,0.0,5.0,255.0,55.0,990.0,3.5,55.0,51.150000000000006,982.0,55.0,990.0,IMD,3.8499999999999934,bay_of_bengal,SCS,-4.8296291314453415,-1.2940952255126033,0.0,25.0,-30.0,18.6,-36.4,,,0.0,0.0,maritime_mature,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 09:00:00,16.0,81.2,0,0.0,7.0,240.0,40.0,1000.0,0.0,43.0,39.99,991.0,40.0,1000.0,IMD,0.009999999999998,land,CS,-6.0621778264910695,-3.500000000000003,-15.0,21.39,-18.61,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 12:00:00,15.8,80.8,0,0.0,7.0,255.0,30.0,1002.0,0.0,30.0,27.9,1000.0,30.0,1002.0,IMD,2.099999999999998,land,DD,-6.761480784023478,-1.8117333157176445,-25.0,18.6,-11.4,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 15:00:00,15.9,80.5,0,0.0,7.0,290.0,28.0,1003.0,,28.0,26.040000000000003,1002.0,28.0,1003.0,IMD,1.9599999999999973,land,DD,-6.577848345501359,2.394141003279683,-27.0,18.6,-9.4,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 18:00:00,16.1,80.2,0,0.0,8.0,300.0,25.0,1004.0,0.0,25.0,23.25,1004.0,25.0,1004.0,IMD,1.75,land,D,-6.928203230275509,4.000000000000001,-30.0,18.6,-6.399999999999999,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,TS,2013-11-22 21:00:00,16.3,79.7,0,0.0,9.0,300.0,,,,23.0,21.39,1006.0,21.39,1006.0,JTWC_conv_3min,,land,D,-7.794228634059947,4.500000000000001,-18.61,,,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,DS,2013-11-23 00:00:00,16.5,79.4,0,0.0,8.0,310.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,land,D,-6.128355544951825,5.142300877492314,-11.4,,,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,DS,2013-11-23 03:00:00,16.8,79.1,0,0.0,9.0,320.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,land,D,-5.785088487178856,6.8943999880708,-9.4,,,,,,,,,over_land,,False
2013322N13090,2013,Helen,BB,DS,2013-11-23 06:00:00,17.2,78.8,0,,9.0,325.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,land,D,-5.162187927159419,7.3723683986009245,-6.399999999999999,,,,,,,,,over_land,,False
2013324N07103,2013,Lehar,MM,DS,2013-11-20 03:00:00,6.8,102.9,95,90.0,5.0,280.0,,,,18.0,16.740000000000002,1009.0,16.740000000000002,1009.0,JTWC_conv_3min,,bay_of_bengal,,-4.924038765061041,0.8682408883346499,0.0,16.740000000000002,0.0,16.740000000000002,0.0,18.6,1.8599999999999997,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,MM,DS,2013-11-20 06:00:00,6.9,102.6,92,65.0,4.0,255.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-3.863703305156273,-1.0352761804100823,0.0,16.740000000000002,-1.8599999999999997,16.740000000000002,-1.8599999999999997,18.6,0.0,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,MM,DS,2013-11-20 09:00:00,6.7,102.4,65,40.0,5.0,215.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-2.8678821817552307,-4.095760221444959,0.0,16.740000000000002,-1.8599999999999997,16.740000000000002,-1.8599999999999997,18.6,0.0,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,MM,DS,2013-11-20 12:00:00,6.5,102.3,40,24.0,5.0,220.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-3.2139380484326963,-3.83022221559489,0.0,16.740000000000002,-1.8599999999999997,16.740000000000002,-1.8599999999999997,18.6,0.0,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,MM,DS,2013-11-20 15:00:00,6.4,102.2,24,11.0,4.0,235.0,,,,18.0,16.740000000000002,1009.0,16.740000000000002,1009.0,JTWC_conv_3min,,bay_of_bengal,,-3.2766081771559663,-2.294305745404185,0.0,16.740000000000002,0.0,16.740000000000002,0.0,21.39,4.649999999999999,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-21 21:00:00,6.7,99.6,24,24.0,5.0,260.0,,,,18.0,16.740000000000002,1007.0,16.740000000000002,1007.0,JTWC_conv_3min,,bay_of_bengal,,-4.92403876506104,-0.8682408883346516,0.0,18.6,1.8599999999999997,23.25,6.509999999999998,33.0,16.259999999999998,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-22 00:00:00,6.6,99.4,47,47.0,5.0,240.0,,,,20.0,18.6,1004.0,18.6,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-4.330127018922193,-2.500000000000002,1.8599999999999997,18.6,0.0,23.25,4.649999999999999,35.0,16.4,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-22 03:00:00,6.4,99.2,78,78.0,5.0,235.0,,,,20.0,18.6,1006.0,18.6,1006.0,JTWC_conv_3min,,bay_of_bengal,D,-4.095760221444958,-2.867882181755232,1.8599999999999997,21.39,2.789999999999999,23.25,4.649999999999999,40.0,21.4,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-22 06:00:00,6.3,99.0,102,102.0,5.0,245.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-4.531538935183251,-2.113091308703496,1.8599999999999997,23.25,4.649999999999999,23.25,4.649999999999999,40.0,21.4,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-22 09:00:00,6.2,98.7,135,135.0,5.0,270.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-5.0,-9.184850993605148e-16,1.8599999999999997,23.25,4.649999999999999,27.9,9.3,45.0,26.4,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-22 12:00:00,6.3,98.5,148,141.0,4.0,310.0,,,,20.0,18.6,1007.0,18.6,1007.0,JTWC_conv_3min,,bay_of_bengal,D,-3.0641777724759125,2.571150438746157,0.0,23.25,4.649999999999999,25.0,6.399999999999999,45.0,26.4,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,DS,2013-11-22 15:00:00,6.5,98.4,142,127.0,5.0,340.0,,,,23.0,21.39,1006.0,21.39,1006.0,JTWC_conv_3min,,bay_of_bengal,D,-1.710100716628343,4.698463103929543,2.789999999999999,23.25,1.8599999999999997,28.0,6.609999999999999,45.0,23.61,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,TS,2013-11-22 18:00:00,6.8,98.3,127,118.0,6.0,330.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-3.0000000000000027,5.19615242270663,4.649999999999999,23.25,0.0,30.0,6.75,45.0,21.75,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,TS,2013-11-22 21:00:00,7.0,98.1,126,111.0,7.0,315.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-4.949747468305834,4.949747468305832,4.649999999999999,27.9,4.650000000000002,33.0,9.75,45.0,21.75,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,TS,2013-11-23 00:00:00,7.3,97.8,111,102.0,8.0,315.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-5.6568542494923815,5.656854249492379,4.649999999999999,25.0,1.75,35.0,11.75,55.0,31.75,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,TS,2013-11-23 03:00:00,7.6,97.5,110,104.0,9.0,320.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-5.785088487178856,6.8943999880708,1.8599999999999997,28.0,4.75,40.0,16.75,55.0,31.75,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,TS,2013-11-23 06:00:00,8.0,97.2,123,123.0,9.0,320.0,,,,25.0,23.25,1004.0,23.25,1004.0,JTWC_conv_3min,,bay_of_bengal,D,-5.785088487178856,6.8943999880708,0.0,30.0,6.75,40.0,16.75,55.0,31.75,0.0,0.0,sheared,,False
2013324N07103,2013,Lehar,BB,TS,2013-11-23 09:00:00,8.3,96.9,154,154.0,9.0,315.0,,,,30.0,27.9,1000.0,27.9,1000.0,JTWC_conv_3min,,bay_of_bengal,D,-6.363961030678929,6.363961030678926,4.650000000000002,33.0,5.099999999999998,45.0,17.099999999999998,60.0,32.099999999999994,0.0,0.0,sheared,,False
